uid,first_name,last_name,age,dgraph.type
5933,fs2582,ls2582,53,User
5934,fs2583,ls2583,94,User
5935,fs2584,ls2584,39,User
5936,fs2585,ls2585,72,User
5937,fs2586,ls2586,86,User
5938,fs2587,ls2587,14,User
5939,fs2588,ls2588,85,User
5940,fs2589,ls2589,31,User
5941,fs2590,ls2590,77,User
5942,fs2591,ls2591,42,User
5943,fs2592,ls2592,48,User
5944,fs2593,ls2593,96,User
5945,fs2594,ls2594,66,User
5946,fs2595,ls2595,24,User
5947,fs2596,ls2596,81,User
5948,fs2597,ls2597,16,User
5949,fs2598,ls2598,32,User
5950,fs2599,ls2599,9,User
5951,fs2600,ls2600,38,User
5952,fs2601,ls2601,47,User
5953,fs2602,ls2602,7,User
5954,fs2603,ls2603,11,User
5955,fs2604,ls2604,44,User
5956,fs2605,ls2605,28,User
5957,fs2606,ls2606,63,User
5958,fs2607,ls2607,72,User
5959,fs2608,ls2608,68,User
5960,fs2609,ls2609,15,User
5961,fs2610,ls2610,72,User
5962,fs2611,ls2611,50,User
5963,fs2612,ls2612,41,User
5964,fs2613,ls2613,63,User
5965,fs2614,ls2614,83,User
5966,fs2615,ls2615,13,User
5967,fs2616,ls2616,71,User
5968,fs2617,ls2617,85,User
5969,fs2618,ls2618,97,User
5970,fs2619,ls2619,43,User
5971,fs2620,ls2620,95,User
5972,fs2621,ls2621,15,User
5973,fs2622,ls2622,68,User
5974,fs2623,ls2623,64,User
5975,fs2624,ls2624,22,User
5976,fs2625,ls2625,29,User
5977,fs2626,ls2626,49,User
5978,fs2627,ls2627,59,User
5979,fs2628,ls2628,75,User
5980,fs2629,ls2629,24,User
5981,fs2630,ls2630,36,User
5982,fs2631,ls2631,9,User
5983,fs2632,ls2632,60,User
5984,fs2633,ls2633,33,User
5985,fs2634,ls2634,48,User
5986,fs2635,ls2635,23,User
5987,fs2636,ls2636,61,User
5988,fs2637,ls2637,68,User
5989,fs2638,ls2638,76,User
5990,fs2639,ls2639,64,User
5991,fs2640,ls2640,80,User
5992,fs2641,ls2641,9,User
5993,fs2642,ls2642,72,User
5994,fs2643,ls2643,99,User
5995,fs2644,ls2644,81,User
5996,fs2645,ls2645,82,User
5997,fs2646,ls2646,31,User
5998,fs2647,ls2647,82,User
5999,fs2648,ls2648,74,User
6000,fs2649,ls2649,57,User
6001,fs2650,ls2650,84,User
6002,fs2651,ls2651,59,User
6003,fs2652,ls2652,15,User
6004,fs2653,ls2653,52,User
6005,fs2654,ls2654,87,User
6006,fs2655,ls2655,50,User
6007,fs2656,ls2656,78,User
6008,fs2657,ls2657,12,User
6009,fs2658,ls2658,24,User
6010,fs2659,ls2659,96,User
6011,fs2660,ls2660,90,User
6012,fs2661,ls2661,48,User
6013,fs2662,ls2662,64,User
6014,fs2663,ls2663,69,User
6015,fs2664,ls2664,50,User
6016,fs2665,ls2665,26,User
6017,fs2666,ls2666,98,User
6018,fs2667,ls2667,23,User
6019,fs2668,ls2668,17,User
6020,fs2669,ls2669,80,User
6021,fs2670,ls2670,62,User
6022,fs2671,ls2671,80,User
6023,fs2672,ls2672,31,User
6024,fs2673,ls2673,63,User
6025,fs2674,ls2674,58,User
6026,fs2675,ls2675,18,User
6027,fs2676,ls2676,22,User
6028,fs2677,ls2677,37,User
6029,fs2678,ls2678,16,User
6030,fs2679,ls2679,9,User
6031,fs2680,ls2680,90,User
6032,fs2681,ls2681,75,User
6033,fs2682,ls2682,8,User
6034,fs2683,ls2683,90,User
6035,fs2684,ls2684,93,User
6036,fs2685,ls2685,62,User
6037,fs2686,ls2686,6,User
6038,fs2687,ls2687,17,User
6039,fs2688,ls2688,8,User
6040,fs2689,ls2689,6,User
6041,fs2690,ls2690,90,User
6042,fs2691,ls2691,35,User
6043,fs2692,ls2692,47,User
6044,fs2693,ls2693,47,User
6045,fs2694,ls2694,24,User
6046,fs2695,ls2695,10,User
6047,fs2696,ls2696,32,User
6048,fs2697,ls2697,85,User
6049,fs2698,ls2698,37,User
6050,fs2699,ls2699,88,User
6051,fs2700,ls2700,17,User
6052,fs2701,ls2701,47,User
6053,fs2702,ls2702,49,User
6054,fs2703,ls2703,45,User
6055,fs2704,ls2704,51,User
6056,fs2705,ls2705,35,User
6057,fs2706,ls2706,59,User
6058,fs2707,ls2707,73,User
6059,fs2708,ls2708,71,User
6060,fs2709,ls2709,91,User
6061,fs2710,ls2710,31,User
6062,fs2711,ls2711,66,User
6063,fs2712,ls2712,39,User
6064,fs2713,ls2713,39,User
6065,fs2714,ls2714,44,User
6066,fs2715,ls2715,93,User
6067,fs2716,ls2716,93,User
6068,fs2717,ls2717,34,User
6069,fs2718,ls2718,43,User
6070,fs2719,ls2719,91,User
6071,fs2720,ls2720,11,User
6072,fs2721,ls2721,46,User
6073,fs2722,ls2722,13,User
6074,fs2723,ls2723,57,User
6075,fs2724,ls2724,20,User
6076,fs2725,ls2725,6,User
6077,fs2726,ls2726,18,User
6078,fs2727,ls2727,60,User
6079,fs2728,ls2728,88,User
6080,fs2729,ls2729,74,User
6081,fs2730,ls2730,45,User
6082,fs2731,ls2731,27,User
6083,fs2732,ls2732,79,User
6084,fs2733,ls2733,84,User
6085,fs2734,ls2734,16,User
6086,fs2735,ls2735,26,User
6087,fs2736,ls2736,95,User
6088,fs2737,ls2737,29,User
6089,fs2738,ls2738,12,User
6090,fs2739,ls2739,7,User
6091,fs2740,ls2740,11,User
6092,fs2741,ls2741,34,User
6093,fs2742,ls2742,46,User
6094,fs2743,ls2743,41,User
6095,fs2744,ls2744,39,User
6096,fs2745,ls2745,78,User
6097,fs2746,ls2746,20,User
6098,fs2747,ls2747,25,User
6099,fs2748,ls2748,17,User
6100,fs2749,ls2749,37,User
6101,fs2750,ls2750,47,User
6102,fs2751,ls2751,41,User
6103,fs2752,ls2752,49,User
6104,fs2753,ls2753,6,User
6105,fs2754,ls2754,98,User
6106,fs2755,ls2755,14,User
6107,fs2756,ls2756,67,User
6108,fs2757,ls2757,81,User
6109,fs2758,ls2758,5,User
6110,fs2759,ls2759,45,User
6111,fs2760,ls2760,79,User
6112,fs2761,ls2761,79,User
6113,fs2762,ls2762,76,User
6114,fs2763,ls2763,82,User
6115,fs2764,ls2764,77,User
6116,fs2765,ls2765,88,User
6117,fs2766,ls2766,62,User
6118,fs2767,ls2767,13,User
6119,fs2768,ls2768,70,User
6120,fs2769,ls2769,91,User
6121,fs2770,ls2770,60,User
6122,fs2771,ls2771,59,User
6123,fs2772,ls2772,75,User
6124,fs2773,ls2773,43,User
6125,fs2774,ls2774,43,User
6126,fs2775,ls2775,86,User
6127,fs2776,ls2776,14,User
6128,fs2777,ls2777,88,User
6129,fs2778,ls2778,79,User
6130,fs2779,ls2779,60,User
6131,fs2780,ls2780,89,User
6132,fs2781,ls2781,64,User
6133,fs2782,ls2782,58,User
6134,fs2783,ls2783,20,User
6135,fs2784,ls2784,71,User
6136,fs2785,ls2785,69,User
6137,fs2786,ls2786,57,User
6138,fs2787,ls2787,85,User
6139,fs2788,ls2788,54,User
6140,fs2789,ls2789,64,User
6141,fs2790,ls2790,56,User
6142,fs2791,ls2791,33,User
6143,fs2792,ls2792,80,User
6144,fs2793,ls2793,62,User
6145,fs2794,ls2794,33,User
6146,fs2795,ls2795,34,User
6147,fs2796,ls2796,46,User
6148,fs2797,ls2797,37,User
6149,fs2798,ls2798,67,User
6150,fs2799,ls2799,85,User
